cl_node_id;lat;lon;zip_code
31;33.9611447;-118.43709212;90293
33;33.96171627;-118.44010321;90293
40;33.96042385;-118.39448679;90045
73;33.95671727;-118.42577825;90045
74;33.95722887;-118.4026548;90045
76;33.95645124;-118.43876019;90293
81;33.9572266;-118.4043534;90045
103;33.95302478;-118.4423173;90293
106;33.95297787;-118.44010308;90293
118;33.96066731;-118.41464992;90045
222;33.95523114;-118.38157803;90045
237;33.95005359;-118.37252708;90045
256;33.94705201;-118.37367456;90045
173;33.95880759;-118.43266994;90293
210;33.95616616;-118.39036026;90045
220;33.9590234;-118.38265758;90045
57041;33.9646288;-118.42848023;90045
57059;34.24654851;-118.6081703;91311
57070;34.18845192;-118.35949976;91505
57513;33.96198552;-118.25504025;90001
57515;33.95743766;-118.25484514;90002
57532;33.95207596;-118.25504277;0
57533;33.97391766;-118.25506866;90001
57543;34.27398586;-118.56980126;91326
57559;34.26729096;-118.48476298;91344
10;33.95693194;-118.44728013;90293
13;33.95593178;-118.44633749;90293
21;33.95516135;-118.44625752;90293
22;33.95339694;-118.44560863;90293
613;33.98502143;-118.29803318;90044
618;33.98550823;-118.31531199;90047
624;33.98415152;-118.30024737;90047
630;33.98365677;-118.32158632;90043
659;33.98235994;-118.30718743;90047
666;33.98186509;-118.30895202;90047
674;33.98182206;-118.32236617;90043
717;33.98106865;-118.32257796;90043
721;33.97982361;-118.31583671;90047
746;33.9806105;-118.3235548;90043
56153;34.05346077;-118.53109376;0
747;33.97818169;-118.32357287;90043
767;33.9773477;-118.32650677;90043
772;33.97700536;-118.31585769;90047
779;33.97639114;-118.31872044;90043
1004;33.98324749;-118.30894877;90047
1564;33.98414095;-118.29148075;90044
799;33.97619692;-118.31586369;90047
823;33.97367251;-118.31555001;90047
845;33.97457387;-118.30243305;90047
867;33.97180991;-118.3286542;90043
889;33.96908763;-118.3177496;90305
922;33.96728915;-118.3068183;90047
935;33.96728534;-118.29926829;90044
954;33.99235045;-118.30456024;90062
973;33.98910572;-118.29583631;90044
322;33.98169959;-118.34733424;90302
328;33.98168359;-118.3532522;90302
332;33.97731897;-118.37178209;90045
345;33.97305418;-118.38204555;90045
350;33.97201451;-118.38433918;90045
364;33.9699675;-118.38983017;90045
371;33.96906541;-118.383154;90045
397;33.98707857;-118.35003738;90043
409;33.98527752;-118.35268314;0
449;33.96931534;-118.37736447;90045
481;33.99230881;-118.29584557;90037
496;33.9909392;-118.31603069;90062
544;33.98807448;-118.33777677;90043
560;33.98728452;-118.3196124;90043
582;33.98631027;-118.32857301;90043
593;33.98549152;-118.31767156;90047
596;33.98547763;-118.31962632;90043
1748;33.95271325;-118.31337331;90047
1792;33.94699409;-118.31616606;90047
1817;33.94319758;-118.30573225;90047
1404;33.9933957;-118.26519756;90011
1406;33.99330607;-118.27830195;90037
1424;33.98245779;-118.2564391;90001
1457;33.9708035;-118.2782946;90003
1460;33.96879741;-118.26732781;90003
1821;33.94319267;-118.31121629;90047
1024;33.97913059;-118.30460095;90047
1026;33.97912607;-118.3067801;90047
1050;33.97619004;-118.30242609;90047
1051;33.97619063;-118.31335511;90047
1053;33.97618499;-118.31116472;90047
1060;33.97458267;-118.31683698;90047
1071;33.973656;-118.30897113;90047
1077;33.97275821;-118.30679653;90047
1079;33.97456494;-118.30784479;90047
1087;33.97092509;-118.3002974;90044
1089;33.97090915;-118.32647096;90305
1106;33.96638991;-118.31555927;90047
1110;33.96548396;-118.3155605;90047
1118;33.97092063;-118.3131066;90047
1122;33.96728587;-118.30024022;90047
1151;33.99252635;-118.25644344;90011
1174;33.99298079;-118.24453578;90011
1222;33.98715934;-118.26518176;90003
1224;33.98608469;-118.26635153;90003
1243;33.98595981;-118.28266409;90003
1293;33.97881393;-118.26662904;90003
1302;33.97789378;-118.26954779;90003
1352;33.97275721;-118.27392019;90003
1634;33.97735677;-118.28595115;90044
1650;33.98217939;-118.28704378;90044
1670;33.96094036;-118.29588039;90044
1671;33.96094292;-118.29398844;90044
1719;33.95506145;-118.29042123;90044
2047;33.94829007;-118.27387327;90003
2056;33.94814182;-118.24298875;90002
4537;34.01284051;-118.35128933;90008
4547;34.01184534;-118.35517146;90008
4589;34.00685523;-118.34997323;90008
4593;34.00625775;-118.34989189;90008
4596;34.00501764;-118.35074053;90008
4600;34.00320331;-118.35574531;90008
4606;34.00092081;-118.35878065;90008
2782;33.86198419;-118.30262352;90248
2804;33.84288192;-118.30659279;90501
2117;33.94327763;-118.25410917;90002
2120;33.94324862;-118.24624214;90002
2121;33.94320598;-118.24247727;0
2122;33.94322308;-118.24348689;90002
2142;33.94192558;-118.26733706;90003
2147;33.94154303;-118.24044922;90002
2178;33.93884121;-118.24869762;90002
2218;33.93565469;-118.26081618;90059
2237;33.93447623;-118.26296145;90059
2666;33.91642252;-118.28699468;90247
2702;33.91881657;-118.28299461;90044
1512;33.96876649;-118.27390219;90003
1530;33.96689764;-118.28124182;90003
1544;33.96790132;-118.27389833;90003
1555;33.98911262;-118.28925116;90044
1862;33.9543059;-118.30025501;90047
1872;33.95271536;-118.31555754;90047
1936;33.95807184;-118.26512437;90003
1984;33.95377582;-118.27169212;90003
1994;33.9528994;-118.26078246;90002
1996;33.95288774;-118.26296605;90002
2005;33.95192317;-118.27169412;90003
4691;34.02293079;-118.32595945;90018
4700;34.02280892;-118.31382535;90018
4705;34.02240968;-118.3350984;90018
4714;34.02106236;-118.30889242;90018
4717;34.02186293;-118.2977156;90007
4728;34.01836242;-118.29441215;90007
4752;34.0146003;-118.32707715;90008
4759;34.01083174;-118.31706905;90062
4762;34.0102138;-118.2933375;90037
4770;34.00992655;-118.3089132;90062
4772;34.00991784;-118.3001739;90062
2551;33.91333171;-118.28935899;90247
2569;33.90565727;-118.28990583;90247
2584;33.92368977;-118.29016731;90044
2596;33.91436198;-118.28709778;90247
2598;33.92006231;-118.28855564;90044
2607;33.92696833;-118.2565043;90059
2611;33.92646717;-118.26216571;90059
2620;33.92635533;-118.25430258;90059
2629;33.92526723;-118.25861652;90059
4777;34.00913848;-118.2899933;90037
4800;34.00731612;-118.2948075;90037
4808;34.00656115;-118.32666994;90008
2091;33.94569622;-118.23674747;90002
2270;33.95932551;-118.27821257;90003
2284;33.9573687;-118.28019664;90003
2301;33.95553507;-118.27386724;90003
2337;33.95068331;-118.24472147;90002
2353;33.9482607;-118.28266845;90044
2358;33.94666818;-118.24345982;90002
2364;33.94644539;-118.28263194;90044
2368;33.94559894;-118.2651611;90003
2373;33.9446322;-118.28042665;90003
2384;33.94378018;-118.28476147;90044
2450;33.93925824;-118.25653377;90002
2453;33.93919479;-118.27929893;90003
2475;33.93561004;-118.28480386;90044
2521;33.94311036;-118.23170576;90002
2526;33.94058542;-118.22963545;90002
2825;33.83696712;-118.30770682;90501
2830;33.83646989;-118.30167311;90501
2850;33.84477309;-118.30397998;90501
2860;33.83931469;-118.3059049;90501
3641;33.79305784;-118.26804337;90744
2903;33.8142718;-118.30315226;90710
2925;33.80624249;-118.30286347;90710
2959;33.81539927;-118.30446695;90710
3677;33.78653357;-118.27259079;90744
3683;33.78478269;-118.26633255;90744
3731;33.77254121;-118.25400589;90744
2986;33.80350991;-118.30078016;90710
2988;33.80323588;-118.30037464;90710
2991;33.80178619;-118.30187207;90710
2995;33.8656116;-118.30479826;90248
3030;33.80279726;-118.26306698;90744
3054;33.79092241;-118.29594302;90710
3058;33.7876884;-118.29540519;90744
3076;33.79470944;-118.29275123;90710
3087;33.79247337;-118.29991804;90710
3093;33.79093743;-118.30115854;90710
3108;33.78770329;-118.29993541;90710
3112;33.7875224;-118.30428217;90710
3126;33.78449054;-118.30202088;90710
3146;33.78081687;-118.308945;90710
2646;33.92371755;-118.26218284;90059
2653;33.92371982;-118.28037954;90061
2660;33.9190929;-118.28698271;90044
3167;33.79525819;-118.26604467;90744
3322;33.78721328;-118.24509042;90744
3327;33.78699696;-118.25749975;90744
3330;33.78686873;-118.25987344;90744
3348;33.78599317;-118.27785453;90744
3349;33.78584341;-118.24032197;90744
3355;33.7854352;-118.24348012;90744
3360;33.7852139;-118.24765901;90744
3374;33.78474582;-118.26280348;90744
3416;33.78263739;-118.23785154;90744
3442;33.78288823;-118.26265642;90744
3445;33.78114767;-118.26382568;90744
3447;33.78110524;-118.26763578;90744
3469;33.78211617;-118.2770091;90744
3477;33.78295757;-118.25749632;90744
3501;33.77894494;-118.25451061;90744
3515;33.77824116;-118.26752223;90744
3839;33.79765082;-118.27732519;90744
3845;33.79706905;-118.27125169;90744
3847;33.79691004;-118.27426367;90744
3918;33.86344133;-118.29421488;90248
4183;33.96455396;-118.26951202;90003
4184;33.96376575;-118.26293671;90001
4200;33.96416552;-118.28269813;90044
4212;33.96271427;-118.30682163;90047
4233;33.95507027;-118.28814559;90044
4241;33.96286975;-118.26075776;90001
4248;33.96195319;-118.26293284;90001
4251;33.96192358;-118.26949825;90003
4253;33.94313041;-118.23586207;90002
3937;33.86271931;-118.30697362;90248
3963;33.89167748;-118.28776806;90247
3991;33.88286643;-118.28807233;90247
4035;33.86978958;-118.28566343;90248
4049;33.93207092;-118.2425147;90059
3189;33.79414196;-118.27929976;90744
3259;33.79082015;-118.26969507;90744
3288;33.7913834;-118.25620506;90744
3300;33.78882622;-118.26312408;90744
3307;33.78850679;-118.24642326;90744
3313;33.7885008;-118.2748967;90744
4061;33.93113;-118.2492582;90059
4118;33.92946241;-118.25426814;90059
4136;33.92918486;-118.27388336;90061
3749;33.78303358;-118.25602955;90744
3777;33.78315801;-118.23049054;90744
3781;33.78368356;-118.2223256;0
3809;33.7977903;-118.29745576;90710
3812;33.79673296;-118.29371549;90710
3827;33.79756683;-118.26208693;90744
3829;33.79734246;-118.2662079;90744
3830;33.79727514;-118.26746109;90744
4888;34.00100084;-118.30674077;90062
4901;34.00185171;-118.32357263;90043
4909;33.99901987;-118.3089208;90062
4921;34.02557732;-118.33633698;90016
4949;34.02188172;-118.30469177;90018
5016;34.01730614;-118.29489109;90037
5020;34.01682474;-118.29153593;90037
5021;34.01682332;-118.29306974;90037
5022;34.01645741;-118.31708966;90062
5033;34.01554831;-118.3160743;90062
5041;34.01549335;-118.29477246;90037
5061;34.01459365;-118.32035158;90008
5266;33.99492305;-118.3366646;90043
5268;33.98535091;-118.33961103;90043
5281;33.99494667;-118.33329653;90043
5283;33.99491876;-118.3372763;0
5299;34.01823979;-118.34124533;90008
5305;34.0090134;-118.34093308;90008
5310;33.99824671;-118.30674428;90062
5344;33.99778769;-118.29587311;90037
5348;33.99777109;-118.32359115;90043
5352;33.99688073;-118.30235133;90062
5094;34.01088264;-118.32606346;90008
5096;34.01003599;-118.32957483;90008
5105;34.00900341;-118.32034858;90008
5107;34.00899801;-118.32138795;90008
5110;34.00844591;-118.3056793;90062
5126;34.0063784;-118.31132628;90062
5132;34.00722866;-118.3213872;90008
5155;34.00266757;-118.29588273;90037
5173;34.00062468;-118.29373267;90037
5179;34.00004603;-118.31922351;90043
5185;33.99961228;-118.29588125;90037
5188;33.99960005;-118.29152354;90037
5193;33.99870618;-118.29803032;90037
5195;33.9987002;-118.29587718;90037
5210;34.01967578;-118.32751528;90018
5212;34.02133708;-118.32833502;90018
5218;34.01732907;-118.30453063;90062
5234;33.98624562;-118.33986925;90043
5235;33.98623091;-118.34195401;90043
4275;33.95054505;-118.23514998;90002
4314;33.95054274;-118.23401161;90002
4346;33.929154;-118.23351627;90059
4357;33.93511686;-118.23367754;90059
4365;34.02842456;-118.34779323;90016
4390;34.02687007;-118.36064926;90016
4408;34.02554423;-118.34497842;90016
4416;34.02550179;-118.3559776;90016
4435;34.02420382;-118.34709137;90016
4441;34.02384305;-118.34603425;90016
4457;34.02248645;-118.35926305;90016
4464;34.02149976;-118.34518279;90016
4478;34.01966417;-118.36941021;90016
4482;34.01839512;-118.36723851;90016
4483;34.01835003;-118.3660452;90016
4499;34.01683192;-118.36243154;90008
4503;34.01630526;-118.35233532;90008
4508;34.01607562;-118.36527052;90008
4850;34.00457124;-118.29154092;90037
4869;34.00364968;-118.3281183;90043
5455;34.01867765;-118.27708805;90007
5487;34.01596555;-118.24288967;90058
5493;34.01609001;-118.24658349;90011
5504;34.01454561;-118.2609074;90011
5511;34.01431804;-118.26359703;90011
5523;34.01325619;-118.25215153;90011
5526;34.01277576;-118.26525548;90011
5538;34.01197091;-118.25410874;90011
5929;34.00286023;-118.28162506;90037
5934;34.00292471;-118.27178132;90011
5946;34.00004235;-118.27832544;90037
5959;33.99830742;-118.28130077;90037
6012;34.01737391;-118.24943534;90011
6015;34.01666518;-118.24626016;90011
5544;34.01019386;-118.25403561;90011
5566;34.00888731;-118.23959302;0
5583;34.00748269;-118.26961976;90011
5604;34.00567651;-118.26850158;90011
5620;34.00393843;-118.25647853;90011
5643;34.00275954;-118.24200172;90058
5666;34.00157213;-118.26869822;90011
5679;34.00101095;-118.24776951;90011
5701;33.99921212;-118.28268491;90037
5712;33.99842168;-118.24483523;90011
5728;34.02676363;-118.2752491;90007
5785;34.0198059;-118.26242846;90011
5793;34.01846659;-118.28055234;0
5829;34.0145327;-118.24531727;90011
5835;34.01359473;-118.27583301;90037
5841;34.01308523;-118.27282164;90011
5855;34.0112802;-118.24326457;90011
5872;34.01012729;-118.28151079;0
5878;34.00840567;-118.2521212;90011
5358;34.01621312;-118.34066188;90008
5394;34.02369999;-118.25122005;90011
5417;34.02245662;-118.26073999;90011
5429;34.02062677;-118.26190569;90011
56157;34.09715863;-118.43373167;0
6332;33.99574566;-118.28267492;90037
6343;33.99421646;-118.27830512;90037
6353;34.00961974;-118.28722003;90037
6354;34.00919273;-118.2872181;90037
6360;34.00620304;-118.28718786;90037
6366;34.00055946;-118.28897194;90037
6369;34.02644582;-118.28821579;90007
6371;34.00461356;-118.28713215;90037
6375;34.00170527;-118.2871171;90037
6412;33.99653652;-118.27013329;90011
6445;34.06092971;-118.38240016;90035
6685;34.0443539;-118.38384913;90034
6689;34.04410526;-118.37455313;90035
6730;34.04068513;-118.36307966;90016
6760;34.03565193;-118.34543102;90016
6506;34.05678426;-118.34571918;90019
6521;34.05709053;-118.3877826;90035
6537;34.05426981;-118.38740564;90035
6545;34.05416792;-118.38056889;90035
6563;34.05294424;-118.36373418;90019
6586;34.05244385;-118.38948027;90035
6618;34.04917094;-118.39192332;90035
6628;34.04870085;-118.35687367;90019
6663;34.0463612;-118.35452778;90019
6019;34.01879138;-118.24318597;90011
6042;34.02225681;-118.27174896;90007
6059;34.02491135;-118.23922462;90021
6068;34.02689783;-118.24979221;90021
6080;34.02657702;-118.2042184;90023
6085;34.02570885;-118.202286;90023
6097;34.02468336;-118.20292503;90023
6112;34.02326185;-118.20851663;90023
6128;34.02273305;-118.19418856;90023
6136;34.02254455;-118.20695957;90023
6161;34.01991727;-118.20486783;90023
6175;34.01882673;-118.19853726;90023
6192;34.01729056;-118.20279736;90023
6194;34.01730319;-118.22804493;90058
6223;34.02720097;-118.21179997;90023
6235;34.01988389;-118.23145896;90021
6244;34.0187688;-118.20518721;90023
6266;34.01403357;-118.2009842;90023
6268;34.01635817;-118.22469965;90058
6274;34.0188304;-118.19798657;90023
6289;34.02458325;-118.19673023;90023
6882;34.05332122;-118.37613052;90035
6891;34.05204325;-118.34411062;90019
6892;34.05203302;-118.37870404;90035
6897;34.05121046;-118.37882552;90035
6906;34.05188429;-118.36862656;90035
6922;34.04910147;-118.35233509;90019
6926;34.04889503;-118.36299767;90019
7398;34.03850954;-118.3029835;90018
7410;34.05988273;-118.31764681;90005
7431;34.05799391;-118.32481936;90005
7434;34.05976776;-118.29288647;90005
7437;34.057733;-118.29539015;90005
7438;34.05772627;-118.29652922;90005
7439;34.05771982;-118.29761905;90005
6969;34.04379995;-118.38176865;90034
6989;34.04297344;-118.34882335;90019
7000;34.04212735;-118.34563083;90019
7005;34.04194989;-118.37306826;90034
7007;34.04174468;-118.37197922;90034
7017;34.0408679;-118.34342185;90019
7021;34.04059634;-118.34858907;90016
7042;34.03954836;-118.35563976;90016
7043;34.03943631;-118.37493041;90034
7044;34.03938523;-118.34799184;90016
7055;34.03848745;-118.34842791;90016
7086;34.03541066;-118.34855443;90016
7114;34.03333043;-118.37372004;0
7115;34.03375464;-118.38744712;90034
7126;34.03338538;-118.35993004;90016
7127;34.03248317;-118.36022961;90016
7140;34.03171566;-118.38441089;90034
7158;34.03090654;-118.36950415;90016
7198;34.04452399;-118.3622946;90019
7204;34.04768643;-118.37345989;90035
7219;34.04043491;-118.38517904;90034
7242;34.03411169;-118.36636171;90016
7323;34.04906816;-118.29892586;90006
6797;34.0325192;-118.35090358;90016
6798;34.03251559;-118.35187987;90016
6808;34.03247885;-118.36133265;90016
6813;34.03246548;-118.36473255;90016
6822;34.03128339;-118.39207341;90034
6844;34.0605224;-118.34466139;90036
6850;34.05887433;-118.34531639;90036
6860;34.05635514;-118.35519816;90019
6869;34.05476588;-118.38370384;90035
7730;34.03988232;-118.32663455;90018
7739;34.03751069;-118.33103314;90018
7742;34.03664483;-118.32124994;90018
7757;34.03615813;-118.32600288;90018
7771;34.03567105;-118.33076993;90018
7777;34.03544464;-118.29753977;90007
7785;34.03489509;-118.31550358;90018
7859;34.03437393;-118.33539463;90016
7895;34.0306367;-118.31766082;90018
7896;34.0327127;-118.30408234;90018
7901;34.03090811;-118.29698455;90007
8112;34.05878135;-118.34063922;90036
8116;34.05332;-118.34145283;90019
8129;34.02983681;-118.35634971;90016
8143;34.03016785;-118.32669516;90018
8147;34.05452713;-118.33940846;90019
8155;34.04050571;-118.33955374;90019
8171;34.02988252;-118.32891468;90018
8174;34.02964952;-118.32003358;90018
8177;34.02964624;-118.32477434;90018
7934;34.05305725;-118.32911761;90019
7959;34.05803888;-118.31219104;90005
7967;34.05767337;-118.30657672;90005
7990;34.05587492;-118.3041554;90006
7995;34.05970762;-118.30307752;90005
7996;34.05970129;-118.30416764;90005
8003;34.02852881;-118.36670323;90016
8017;34.02908845;-118.30892642;90018
8050;34.02765033;-118.32714961;90018
8073;34.02716182;-118.29480892;90007
7447;34.0568063;-118.32320724;90019
7494;34.05305543;-118.31861083;90019
7521;34.05240033;-118.29035274;90006
7530;34.05120066;-118.31948813;90019
7531;34.05110063;-118.33733806;90019
7543;34.05082309;-118.31216536;90019
7557;34.04941556;-118.31450491;90019
7567;34.04903075;-118.30631112;90006
7572;34.04836172;-118.33264933;90019
7589;34.0472239;-118.30101322;90006
7604;34.04716355;-118.33057355;90019
7653;34.04318539;-118.32797887;90019
7654;34.04286651;-118.32701967;90019
7660;34.04264731;-118.28920248;90006
7680;34.04001595;-118.2893799;90007
7688;34.04239568;-118.29505074;90006
7702;34.03988827;-118.3248268;90018
8312;34.04553766;-118.23806074;90012
8336;34.03838939;-118.24638676;90021
8380;34.06137424;-118.27897687;90057
8776;34.03721457;-118.24761923;90021
8792;34.03624702;-118.26188048;90015
8793;34.03608847;-118.26342423;90015
8799;34.0357286;-118.266334;90015
8822;34.03436867;-118.2470391;90021
8831;34.0336071;-118.26257129;90015
8848;34.03373796;-118.25573692;90015
8861;34.03277348;-118.25399934;90015
8416;34.05960422;-118.27001247;90017
8421;34.05941475;-118.25986579;90026
8437;34.05848469;-118.25995277;90026
8440;34.05840511;-118.25137371;90012
8442;34.05835379;-118.26862906;90017
8445;34.05822561;-118.25937811;90026
8471;34.0564351;-118.27248258;90057
8476;34.0561786;-118.2719077;90017
8497;34.05573811;-118.26451116;90017
8508;34.05490681;-118.26142869;90017
8516;34.05442716;-118.28357127;90006
8575;34.05027595;-118.28076388;90006
8593;34.04938738;-118.25984872;90017
8595;34.04929201;-118.2828436;90006
8607;34.04805393;-118.27795345;90006
8618;34.04731986;-118.27422643;90015
8635;34.04632931;-118.27074169;90015
8645;34.04562552;-118.27259213;90015
8689;34.04325377;-118.28290006;90006
8772;34.03818074;-118.28402313;90007
8205;34.06040472;-118.33875664;90036
8214;34.05963089;-118.25740523;90026
8221;34.05830471;-118.26689815;90017
8239;34.05342007;-118.24086229;90012
8243;34.05305788;-118.26713904;90017
8273;34.04891149;-118.2453909;90013
8294;34.04735939;-118.26398416;0
9159;34.05188322;-118.20934252;90033
9160;34.05184839;-118.19588687;90063
9169;34.05150047;-118.21069013;90033
9274;34.04667972;-118.19842799;90033
9295;34.04522068;-118.22781351;90033
9297;34.04529595;-118.2218747;90033
9322;34.04415229;-118.20628621;90033
9323;34.04410961;-118.19255612;90063
9327;34.04441828;-118.22441571;90033
9329;34.0446251;-118.20284118;90033
9333;34.04352542;-118.22743054;90033
9334;34.04347214;-118.21310746;90033
9572;34.03866811;-118.22284669;90023
9576;34.04117223;-118.20655467;90033
9589;34.04544738;-118.21977706;90033
9591;34.04532909;-118.22141495;90033
9599;34.04613255;-118.19717748;90063
9600;34.04589309;-118.19663025;90063
9626;34.02759003;-118.2476651;90021
9360;34.04198038;-118.20138924;90033
9366;34.0415111;-118.21954899;90033
9376;34.04031784;-118.20879803;90033
9377;34.04014748;-118.22453966;90033
9378;34.04061079;-118.21175676;90033
9444;34.03454994;-118.19410197;90063
9447;34.03457492;-118.23008706;90021
9482;34.06061747;-118.21585458;90033
9485;34.05564845;-118.22395502;90033
9513;34.03699167;-118.21267529;90033
9521;34.03582297;-118.20996722;90023
8899;34.04225564;-118.25267128;90014
8901;34.0394748;-118.25271036;90015
8905;34.0394189;-118.24963277;90014
8916;34.04346741;-118.24711381;90013
8921;34.04273396;-118.2531837;90014
8947;34.04667761;-118.24696312;90013
8958;34.0510699;-118.23803908;90012
8972;34.05683489;-118.28422501;90005
8984;34.06126785;-118.25284577;90012
9001;34.0353961;-118.28085531;90007
9008;34.03465358;-118.27919211;90007
9010;34.03651457;-118.27674292;90007
9054;34.0614152;-118.19589128;90033
9086;34.05733225;-118.20392335;90033
9736;34.03816541;-118.28760576;90007
9748;34.02742441;-118.28570507;90007
9763;34.04884921;-118.23707514;90012
9766;34.04346105;-118.23652145;90013
9767;34.04358709;-118.2353757;90013
9769;34.04165958;-118.23620509;90013
9779;34.02990528;-118.24490391;90021
9785;34.05872707;-118.28618624;90005
9786;34.05772886;-118.28686824;90005
10234;33.72064641;-118.296825;90731
10245;33.72008652;-118.29782371;90731
10257;33.71988795;-118.325418;90732
10258;33.72004282;-118.30286309;90731
10261;33.71898361;-118.29461529;90731
10263;33.71880982;-118.29161962;90731
10270;33.7188611;-118.3055545;90731
10283;33.71808011;-118.29873172;90731
10288;33.71788429;-118.29064852;90731
9861;34.03822193;-118.23447004;90013
9896;34.0459772;-118.23258614;90013
9902;34.02945649;-118.20471781;90023
9922;34.02983455;-118.20556053;90023
9951;33.729686;-118.28794631;90731
9962;33.7284449;-118.32368893;90732
9977;33.72700344;-118.29899868;90731
9995;33.72518101;-118.29680227;90731
10014;33.72422455;-118.31664436;90732
10022;33.72217342;-118.32260873;90732
10026;33.72157533;-118.30343331;90731
10031;33.72117077;-118.32237178;90732
10032;33.72087417;-118.32270531;90732
10099;33.73157722;-118.30970096;90732
10100;33.73156218;-118.30558578;90731
10110;33.73064751;-118.30338729;90731
10118;33.72973335;-118.30118859;90731
10131;33.72883333;-118.30339651;90731
10158;33.72643239;-118.31167609;90732
9634;34.02731066;-118.26709859;90011
9647;34.02756118;-118.26693865;90011
9657;34.02847294;-118.24003922;90021
9660;34.02742297;-118.28395489;90007
9663;34.02553104;-118.23807914;90021
9713;34.02599171;-118.23219456;90021
10588;33.98727417;-118.46119021;90291
10589;33.98624628;-118.46991092;90291
10618;33.98517222;-118.4630583;90291
10635;33.98426764;-118.46782393;90291
10649;33.98239281;-118.46620702;90291
10652;33.98318909;-118.46411065;90291
10668;33.9764684;-118.46177069;90292
10688;33.99361959;-118.44750846;90291
10696;33.99390294;-118.46767408;90291
10715;33.99174754;-118.46039268;90291
10737;33.98847907;-118.4641036;90291
10742;33.98807623;-118.47105325;90291
10748;33.98660245;-118.45598207;90291
10750;33.98637441;-118.45511617;90292
10958;33.98736493;-118.42225743;90066
10963;33.985472;-118.42886169;90066
10976;33.98442817;-118.40587531;90230
10988;33.98370901;-118.43027242;90292
11035;33.97248713;-118.4047156;90045
11040;33.97178556;-118.39604465;90045
10792;33.99186047;-118.46857407;90291
10799;33.98875653;-118.47075111;90291
10803;33.98678959;-118.47297611;90291
10823;33.98929164;-118.46851895;90291
10826;33.99487391;-118.48008798;90291
10856;33.96627676;-118.45629549;90292
10877;33.99139031;-118.42636657;90066
10893;33.99009717;-118.42713065;90066
10896;33.98976526;-118.40679789;90230
10924;33.9884146;-118.43785999;90066
10942;33.98719632;-118.412716;90230
10950;33.98677499;-118.40539133;90230
10311;33.7158824;-118.30471772;90731
10321;33.71610724;-118.30052591;90731
10326;33.71423183;-118.30553296;90731
10389;33.71055597;-118.2860475;90731
10412;33.99470666;-118.45409584;90291
10503;33.99083167;-118.4609427;90291
10526;33.9893428;-118.46429591;90291
10535;33.98927512;-118.46419186;90291
10553;33.98790245;-118.47189867;90291
10575;33.98653265;-118.45706793;90291
15104;34.09563956;-118.25118214;90039
15139;34.10110638;-118.27319351;90027
15145;34.10384603;-118.27789189;90027
15162;34.11902202;-118.23640901;90065
15179;34.12091637;-118.25752536;90039
16607;34.13772141;-118.19648917;90041
16671;34.13199983;-118.20837471;90041
16677;34.13108357;-118.2040197;90041
16693;34.13012005;-118.22179359;90041
12299;33.99699301;-118.4370645;90066
12305;33.99690302;-118.41785428;90066
12314;33.9964253;-118.46586918;90291
12315;33.99655437;-118.45792779;90291
12340;34.04481349;-118.21224362;90033
12348;34.00873208;-118.42468283;90066
12354;34.02507675;-118.3961004;90232
13707;34.04618456;-118.51661453;90272
13708;34.04601664;-118.51771213;90272
13721;34.04562068;-118.53493007;90272
13726;34.04467857;-118.54470049;90272
16708;34.12844401;-118.22266323;90041
16710;34.12901365;-118.22350307;90065
16725;34.12881277;-118.19120642;90042
16771;34.14222626;-118.18970372;90041
16772;34.1411032;-118.19617574;90041
12412;33.809932;-118.30081555;90710
12417;33.81808015;-118.30580805;90501
12439;34.00276959;-118.46098299;90291
13787;34.03608092;-118.51919664;90402
13798;34.03383601;-118.51013257;90402
13800;34.03300522;-118.52006143;90272
13804;34.03230711;-118.51104674;90402
15307;34.12173822;-118.19476364;90042
15309;34.1206709;-118.21543446;90041
15310;34.12065023;-118.19644409;90042
15311;34.12058281;-118.22395045;90065
15313;34.12032228;-118.22451164;90065
15316;34.12018201;-118.18497578;90042
15317;34.12018059;-118.18623548;90042
15327;34.1201166;-118.20949803;90042
15328;34.1201113;-118.21280407;90042
15342;34.11924713;-118.22787409;90065
15360;34.1182449;-118.22405798;90065
15369;34.11769348;-118.18708911;90042
16819;34.09963354;-118.23368792;90065
16820;34.09845627;-118.23393932;90065
16823;34.11537023;-118.23443428;90065
16829;34.12813225;-118.19903553;90042
16837;34.12795411;-118.18324368;90042
16874;34.12435886;-118.50746178;90049
16883;34.06055031;-118.42716736;90024
12459;34.02830634;-118.39041668;90034
12485;34.05346799;-118.22377064;90033
12500;33.9723461;-118.46074225;90292
12504;33.96906139;-118.45827558;90292
12510;34.0809829;-118.50307443;90049
12540;34.0860247;-118.45030629;90077
12547;34.08455374;-118.48510695;90049
12550;34.08349938;-118.47254293;90049
13885;34.04714627;-118.52710667;90272
13886;34.04882974;-118.53424523;90272
13888;34.04697685;-118.53332491;90272
13894;34.04631034;-118.5096133;90272
13949;34.03630718;-118.52251409;90272
13956;34.03307076;-118.51514265;90402
13960;34.03198349;-118.51828557;90402
13963;34.02941328;-118.51598343;90402
13965;34.05062548;-118.51292122;90272
15437;34.11485954;-118.20389859;90042
15438;34.11482739;-118.18499295;90042
11056;33.96950596;-118.40291323;90045
11057;33.96937893;-118.40397874;90045
11066;33.9694891;-118.39996403;90045
11092;33.99423535;-118.43078688;90066
12553;34.08192128;-118.47191637;90049
